name	Mutations_of_interest_vs_Group_control_diff	Mutations_of_interest_vs_Group_control_p.val
IARS	0.0428668055964785	0.76691964691797
IARS2	-0.0474914335700269	0.763198624622025
IBA57	0.262196015440413	0.271516218250912
ICAM1	-0.280229338232759	0.421528874694694
ICAM3	-0.32150051712161	0.275136391449134
ICT1	-0.115027459374033	0.499783218005445
IDE	-0.0897307097660196	0.605005631655991
IDH1	-0.480461971014499	0.0377417507250245
IDH2	-0.107015130434785	0.514545685985729
IDH3A	0.0418181436252318	0.826111255444949
IDH3B	-0.173187899681171	0.249359341486628
IDH3G	0.0623636802148724	0.717921124698771
IDI1	-0.0378983992063731	0.873136655298244
IDUA	0.223166599222928	0.497394044757162
IFI16	0.158132742727879	0.467679857710404
IFI35	-0.0720681443065239	0.714832816288453
IFIT1	-0.504876220451715	0.171212257816844
IGBP1	-0.00283419414031982	0.98505388829829
IGF2BP2	0.427218240032442	0.142264745378962
IGF2R	-0.896168676933556	0.0183656384593973
IGFBP7	-0.172264138791107	0.647578178562124
IGHA1	0.358382492753623	0.476202734300433
IGHG1	-0.262761362318841	0.494097407927859
IGHM	0.440572376811588	0.432931465475234
IGHV3OR16-9	0.369734690184233	0.369601215354882
IGKV1-8	0.335496347826091	0.369565208544562
IGKV3-20	0.4200804804745	0.356078364168326
IGLC2	0.0246058260869582	0.956316431369104
IK	0.147565708507933	0.287422247291117
IKBIP	-0.249412601652152	0.403147711711644
IKBKAP	0.048884855022953	0.796454778799051
IKBKB	0.0337756537893767	0.852691507056347
IKBKG	0.0598019404348733	0.765887019261617
IKZF1	-0.345668714391884	0.0146361755666982
IKZF2	-0.496332479303224	0.0126746246789562
IL16	0.0830054767120032	0.741092319217881
ILF2	0.171248076782678	0.388506666538509
ILF3	0.173622805464351	0.290352502696486
ILK	0.270581209383099	0.43034137662843
ILKAP	0.163687137175952	0.311982968657872
ILVBL	-0.409396471356041	0.0253274685498044
IMMT	-0.0938889565217451	0.512236866072909
IMP3	0.109535755660145	0.644043542091063
IMP4	-0.0598453686354929	0.803015986439606
IMPA1	0.22443165690138	0.244516000340724
IMPA2	0.741695164058948	0.0354812276767949
IMPAD1	-0.19820208928372	0.233613109188325
IMPDH1	0.0335660458783806	0.840945708566811
IMPDH2	0.269843613428684	0.141285254055818
INF2	0.368604994147971	0.18153772578054
ING5	-0.111654995804214	0.655571692016675
INIP	-0.577905613051408	0.0153065039115514
INPP5B	0.156297389821717	0.450594659366765
INPP5D	0.0125659806933456	0.942678038675993
INPP5K	-0.322574994180817	0.102129343483346
INTS1	-0.20860737106949	0.157880475341733
INTS10	-0.261263973871374	0.167210917723468
INTS2	-0.166502473601131	0.400800501777411
INTS3	-0.632578854037593	0.0101800938668211
INTS4	-0.260419349844057	0.0938345141793487
INTS5	-0.361035623773097	0.0239777576832855
INTS6	-0.21473991539562	0.137475233496137
INTS7	0.0743268436471958	0.716728418612332
INTS9	0.420442326426731	0.120202001671531
IPO11	0.213831356312074	0.274645388482936
IPO13	-0.265383660351432	0.249596325787799
IPO4	-0.450227900461401	0.135496262966468
IPO5	-0.060750904821635	0.692534521547126
IPO7	0.130735639841854	0.433732327305988
IPO8	-0.195865523402858	0.286206390355128
IPO9	0.219691300963701	0.287041260665793
IQGAP1	-0.209724405797111	0.41902463946658
IQGAP2	0.45315278183902	0.0354454163786419
IQSEC1	0.375857784327971	0.187130543885075
IRAK3	-0.167554986527204	0.501115410941893
IRAK4	-0.350541539596348	0.15926954048167
IRF2BP1	-0.0266368742823158	0.901301302450361
IRF2BP2	-0.0299669450472493	0.865307439557672
IRF5	-0.424724469202632	0.11979907000431
IRGQ	-0.171491685667773	0.429605246674252
ISCA2	-0.0920643960638259	0.590414712399993
ISG15	-0.259523501707712	0.428487022686763
ISG20	0.241736195739701	0.571812441450001
ISOC1	0.568981633368065	0.0122261771373538
ISOC2	-0.488593000528592	0.0497751373089185
IST1	-0.0593498597386386	0.659620177115094
ISY1	0.0946645039363787	0.549174617921165
ISYNA1	-0.0889457910386362	0.80405591084152
ITFG3	-0.0214809063428412	0.923147397798883
ITGA2B	1.06004013063928	0.157427419242554
ITGA4	-0.105083617998606	0.562658257622339
ITGA5	0.00249275880521793	0.99226012936261
ITGAL	-0.527064614131781	0.0710328220034641
ITGAM	-0.698339884794322	0.186564468856704
ITGB1	0.00719539130434299	0.97434260472402
ITGB2	-0.534037014492757	0.104334874019709
ITGB3	0.920148512709773	0.229910269070044
ITIH2	-0.378836753623187	0.546206978213011
ITIH3	-0.523614273111239	0.339574474363051
ITM2B	-0.201547062650924	0.445022169445727
ITPA	0.0185107460583858	0.938047104448281
ITPK1	-0.116695838331641	0.713065482507782
ITPR1	-0.0435311946059898	0.831162103175816
ITPR2	0.212369974810198	0.281905505345557
ITPRIP	-0.133292121976462	0.703714439960832
ITSN2	0.0469142042459083	0.82551486485379
IVD	-0.132517159487701	0.405563670466051
IWS1	0.0882366049072338	0.575015606024911
JAGN1	-0.27245751779521	0.207562509189658
JAK1	0.127327005582929	0.522853498358506
JAK2	0.128667410565907	0.743714265925701
JAK3	-0.212326213564651	0.458767375536989
KARS	-0.0798159061563517	0.540536395653879
KAT5	0.194845183482855	0.417508050225367
KAT7	0.244042551178223	0.109307850396078
KAT8	0.181431179357469	0.400419971507964
KBTBD11	0.34717364542716	0.292525938636172
KCNAB2	0.0855042082196817	0.617474099249186
KDELC2	0.221073577380956	0.333597224685968
KDELR1	-0.00453351856375228	0.983533746958597
KDM1A	-0.080408123510356	0.614109688526967
KDM3B	0.271696958239836	0.100230803562456
KDM5A	-0.290735025742269	0.170029340668213
KDM6A	-0.0345642762225449	0.872025771731567
KDSR	0.120785440158462	0.555725785843243
KEAP1	0.0835867919594477	0.75215092776609
KHDRBS1	0.0641950536162312	0.724264598968537
KHSRP	0.126309637288237	0.447016251342269
KIAA0020	-0.109571498517997	0.613741258953533
KIAA0196	-0.0160084551253838	0.929788809228822
KIAA0391	-0.0165165739271611	0.937066688310999
KIAA0930	0.00778108972431468	0.979620523295415
KIAA1033	-0.0933822862695664	0.597291605018574
KIAA1429	-0.0489288378296866	0.789064796000445
KIAA2013	-0.234905187521417	0.186221624720327
KIF13B	-0.118723233412295	0.668268669400052
KIF2A	0.113936635111202	0.515064806305941
KIF4A	0.205086354307449	0.45040201873633
KIF5B	-0.0769361674029518	0.58378752360501
KIFC1	-0.536712046974628	0.0835524836654126
KIN	-0.266804019027001	0.222599348139836
KIT	0.102452137068564	0.842161080211918
KLC1	0.137833775358711	0.446565726560783
KLC4	-0.0322161265682244	0.888638071967629
KMT2A	0.160267767227671	0.48225067456155
KNTC1	0.157663293126314	0.53403894772274
KPNA1	-0.168228282003682	0.135825672532431
KPNA2	-0.0466413006934925	0.852627651714697
KPNA3	0.143356059884905	0.279734142613001
KPNA4	0.235641081394419	0.248348136241216
KPNB1	0.00692999999999344	0.953711221531313
KRI1	0.30833183357667	0.25082460118649
KRR1	0.197684810849093	0.402896663768358
KRT1	-0.170307071662897	0.714416483351477
KRT10	-0.298762365800927	0.531492044645807
KRT2	-0.229915472605521	0.662840789687384
KTI12	-0.181156090294602	0.49331023126472
KTN1	0.181045241991836	0.178844359329786
L2HGDH	-0.265921279812256	0.187802854217637
LACTB	-0.1709805827949	0.397910250982306
LACTB2	-0.0262848438664562	0.888170239756383
LAGE3	0.0904006101676096	0.719850554714513
LAIR1	-0.0925130184190159	0.701133875924056
LAMP1	-0.445195101449279	0.0451450204575555
LAMP2	-0.405786840579708	0.107922129928665
LAMTOR1	-0.0994439869318988	0.633792340036584
LAMTOR2	0.157232958648802	0.505054631693346
LAMTOR3	-0.114615251167105	0.484227065235558
LAMTOR4	0.153512771114851	0.588722705352298
LAMTOR5	-0.212519254231267	0.227648898155439
LANCL1	0.374989578751315	0.1393159465693
LANCL2	0.248497892303781	0.185565761936183
LAP3	-0.110289913043484	0.502293483696794
LARP1	0.108014974281861	0.499803036463628
LARP4B	0.0232072751538137	0.923898172491415
LARP7	-0.0396064163887324	0.809408291831478
LARS	0.208269937523905	0.212729820297906
LARS2	0.0832286421835438	0.654837148955572
LAS1L	0.140802913032243	0.482156866483726
LASP1	-0.0149517602053173	0.944838052491505
LAT2	0.0669735358325205	0.81412471047957
LBH	0.878055761508643	0.0215962802336312
LBR	0.364320590792232	0.0868621560196114
LCK	0.0164343769542405	0.966702047067446
LCLAT1	-0.10309593341649	0.722079285357533
LCN2	-0.622626148791312	0.383651796073373
LCP1	0.140984115942022	0.543084432345248
LCP2	-0.0658101721286322	0.767402717329462
LDAH	0.153395822100052	0.425521326082149
LDB1	0.210014236014382	0.566655866218314
LDHA	0.141228463768119	0.388235237434824
LDHB	0.0113635942028942	0.954138429514432
LEMD2	-0.0891772042260079	0.559975334075852
LEMD3	0.062752974700695	0.749597127874126
LEO1	-0.115730622956782	0.433457870899432
LEPRE1	0.175227536179692	0.398877438641524
LETM1	-0.0850541290482276	0.604660516217284
LETMD1	-0.361376090310955	0.23415904261189
LGALS1	-0.991842753623192	0.0239024265818972
LGALS3	-0.604562248843475	0.197236676609328
LGALS3BP	-3.01644596170661	3.87256936692711e-06
LGALS8	-0.107015207893555	0.608851998998113
LGALS9	-0.248359887759843	0.278718685637523
LGALS9B	-0.0888364041330405	0.656522716192024
LGALSL	0.264809117130252	0.666900081255908
LHPP	-0.042219769517942	0.873018699565563
LIG1	0.521917927694048	0.0473515910275454
LIG3	-0.101787597889523	0.519435739803511
LIMA1	0.0934230188259804	0.715314055739672
LIMD1	0.0313584855338611	0.878247848616547
LIMD2	-0.01653215502024	0.946547664078625
LIMS1	0.661168327385674	0.0966166060085829
LIN54	0.439657443294676	0.0358282721804499
LIPA	-0.628472172012238	0.00488666046661904
LMAN1	-0.415706931359395	0.0334758863940496
LMAN2	-0.496705884057974	0.00767681818144807
LMAN2L	0.110857939397267	0.59740810751621
LMF2	0.0367351826514319	0.861039210302476
LMNA	-0.506130672336603	0.216370827797361
LMNB1	-0.0534547536231926	0.782448186645837
LMNB2	-0.129586985507252	0.435693044751499
LNP	-0.109591827022868	0.595539094829001
LNPEP	0.0682990487027091	0.708424206314923
LOC102723897	0.000207520260858018	0.999061394138115
LOH12CR1	0.131750696117814	0.551342512994834
LONP1	0.0116309565217279	0.942650282005029
LPCAT1	-0.214220025360117	0.236347325685414
LPCAT2	-0.646113413433781	0.052244005366524
LPCAT3	-0.0744603875336303	0.693339606068277
LPGAT1	-0.0649053196198857	0.808480853188649
LPP	0.067688563629952	0.806715978578069
LPXN	-0.374399928907378	0.267809035219731
LRBA	0.292995000179133	0.287507720039167
LRCH3	-0.0448364088174991	0.769721755629238
LRCH4	-0.0814559723830772	0.618967889581286
LRMP	-0.461701024282563	0.0533446008486851
LRP1	-0.459113198890787	0.271454744312512
LRPAP1	-0.661258284237789	0.0169245761262455
LRPPRC	-0.305155333333335	0.118191904362967
LRRC25	-0.212854221525371	0.649906551105556
LRRC40	0.189932009890761	0.286582819014529
LRRC47	0.0771551855821109	0.624606688058813
LRRC57	0.462095240538524	0.0489832099428867
LRRC59	0.0109651173513328	0.954169704789826
LRRC8C	0.16074910410107	0.560477843920713
LRRC8D	-0.151002997777024	0.505803722738235
LRRFIP1	0.0835208238316802	0.692980395935693
LRRFIP2	0.795775418862274	0.0102479775768824
LRSAM1	-0.0182203069900115	0.931156657183662
LSM1	-0.0843929895634474	0.692522930358348
LSM12	-0.0560145735444557	0.762759223134615
LSM14A	0.367016999132712	0.0686951320194938
LSM2	0.399389794565607	0.0888085622355898
LSM3	0.266643304347827	0.148259306993332
LSM4	0.15505908758697	0.581119434134244
LSM6	0.153953013431614	0.296691012034295
LSM7	0.146466352756427	0.547194015967657
LSM8	0.0435278860975785	0.78927973024512
LSP1	-0.32387337853994	0.343228275401043
LSS	0.456596382013322	0.1286853258107
LTA4H	-0.159657894324052	0.542798133603299
LTF	-0.705224927536239	0.230250380161042
LTN1	-0.297189713620844	0.318929545403539
LUC7L	0.218136628882069	0.405788534778526
LUC7L2	-0.0176853278895308	0.914155046080028
LUC7L3	-0.0853084845808745	0.512476810234819
LUZP1	0.197850910466732	0.326444977089857
LXN	0.428043624147996	0.13496827909835
LY75	-0.264723924796071	0.213462236340084
LYAR	-0.208309267609867	0.229555505324204
LYN	0.0738555007762489	0.740856941524984
LYPLA1	0.244583781010775	0.12956989624149
LYPLA2	0.0303945282007305	0.906409746387882
LYPLAL1	0.279863239467591	0.145115012549941
LYRM4	-0.16550083677487	0.554202559464919
LYRM7	0.326447914055365	0.113739868370737
LYST	-0.662068604307086	0.0168502918184204
LYZ	-1.41173301449276	0.0179254264401387
LZIC	0.0695063559856415	0.674666508306508
LZTFL1	0.376550141905431	0.17990854679398
M0QYT0	0.136625541880889	0.346315281981587
M0R150	-0.0785148413704864	0.727353281403373
M6PR	-0.380479903583151	0.0575123938698924
MACF1	-0.105004616513449	0.539910153610717
MACROD1	1.54919894637352	0.00516930658912896
MAD1L1	-0.0934380108558397	0.46960778013402
MAD2L1	0.407309835018378	0.313783935377952
MAEA	0.162624772920337	0.531152691496338
MAF1	0.281280592892948	0.210685719508969
MAFG	-0.0349088539132367	0.85755705587314
MAGED2	0.312337796536905	0.227787123879591
MAGOH	0.223178685876487	0.216616147102445
MAGT1	-0.196352869551294	0.252926572155642
MAK16	0.0656768874182454	0.775255754707035
MALSU1	0.113069622025391	0.62629951270275
MAN1A1	0.00574381457882822	0.987000957366703
MAN1A2	0.169907886694295	0.331173171952091
MAN1B1	-0.123804029007067	0.485085144871709
MAN2A1	-0.26227946428353	0.235886869838682
MAN2A2	-0.490441761541838	0.0637411445968573
MAN2B1	-0.822920297765869	0.00439293050841199
MAN2B2	0.0494286903943113	0.859094072971722
MAN2C1	-0.0552762023488906	0.795447180296745
MANBA	-0.116063843291897	0.677465514490531
MANF	-0.495824202159238	0.0428520333955494
MAP1A	0.649122281070751	0.0574472831600703
MAP1S	-0.113053171602573	0.502940634978731
MAP2K1	-0.0536720542938518	0.829255522555189
MAP2K2	0.124343720545323	0.500465630707904
MAP2K3	0.311426268890305	0.0822992748895098
MAP2K4	0.312588946551898	0.159105249084819
MAP2K5	-0.606657283739427	0.282920609014641
MAP4	0.353359548962562	0.0718138826342016
MAP4K1	-0.50212423159766	0.0179804520195575
MAP7	1.23040378625657	0.000107972249049999
MAPK1	0.0628128316951049	0.705558503941216
MAPK14	0.0262689641161096	0.860130026997211
MAPK3	0.0281041426470221	0.900293945451955
MAPKAPK2	-0.134318491891438	0.540421766009998
MAPKAPK3	0.13792430976482	0.486694706297094
MAPRE1	0.0914313128510607	0.556402456859395
MAPRE2	0.116926534011856	0.618222554871789
MARCKS	0.118539218799729	0.814458571223328
MARCKSL1	-0.250368210184456	0.453580137325611
MARK2	0.119586028780622	0.506577838604227
MARS	-0.021531035984875	0.886723975227852
MAT2A	0.0423325795393268	0.79071893229361
MAT2B	0.200870905903443	0.246995681133398
MATR3	0.0775316073911121	0.615504109380964
MAU2	-0.199622021294029	0.284949088233475
MAVS	0.251229030542738	0.157023258942534
MAX	-0.256179864736065	0.292313025133604
MBD1	0.0107613611933992	0.946221877788265
MBD2	0.0401969222988221	0.804255312769768
MBD3	0.253842635266592	0.272387085267198
MBLAC2	0.0252225735513747	0.910981728898987
MBNL1	0.160623696604418	0.212922610277195
MBOAT7	0.184721342632827	0.535554314917967
MBP	0.52430071319155	0.135566849491541
MCAT	-0.229609728819522	0.439760588553932
MCCC1	0.183971310174513	0.394998884776065
MCCC2	0.0705153934345688	0.721316638280699
MCEE	-0.110489126803756	0.604219674806659
MCFD2	0.003760548232	0.986987199967172
MCM2	0.252945257815298	0.202890742019477
MCM3	0.259863269433286	0.205918437190954
MCM3AP	-0.0050883801702426	0.978428675936461
MCM4	0.368419886396737	0.117350606916802
MCM5	0.12123284676731	0.565899242977321
MCM6	0.0820445659279763	0.709795030171095
MCM7	0.331640839390005	0.109994911002332
MCMBP	-0.0204565202952907	0.939267156468964
MCRS1	0.0619197675241505	0.796335620129534
MCTS1	0.122529890555104	0.678680060162542
MCU	-0.0315547392858448	0.907007021945257
MDC1	-0.0119877260608448	0.944947831063624
MDH1	0.26307188612267	0.263626327668182
MDH2	0.215336202898548	0.258189503053693
MDM1	-0.110028350606409	0.770773238183586
MDN1	-0.00281132311950039	0.990698622110761
ME2	0.257797306106681	0.158664538935574
ME3	0.673403138530528	0.0503336733257056
MEAF6	0.11142331154926	0.699076393720975
MECP2	0.29841832577285	0.322739128130757
MECR	-0.556959135887162	0.00409392467202552
MED1	-0.0992176936210676	0.548940591367674
MED10	0.0887139238407038	0.709292947531494
MED11	-0.033918469479703	0.872954220195255
MED12	-0.0446698816501492	0.77425707570055
MED14	0.487760272167368	0.0301570145279677
MED15	0.0515531419603725	0.779351382337171
MED17	-0.208135666218547	0.527696355572158
MED23	-0.135001499683483	0.5020665392391
MED30	0.0973190487035538	0.630358740300856
MEF2D	-0.344518821087959	0.142053415393502
MEMO1	0.288090890315241	0.278019705695658
MESDC2	-0.222950254913563	0.173118632372978
METAP1	0.228914666321014	0.238750233241865
METAP2	0.315873227941307	0.0353203997608039
METTL13	-0.0113258981368176	0.950424810678728
METTL15	0.166657961864839	0.505296540340177
METTL3	0.345846070268276	0.106356097076138
METTL7A	-0.0461035713831848	0.853862130049643
MFAP1	0.0887170175486638	0.529325793755856
MFF	0.150046022928443	0.373431148605587
MFN1	-0.252767609491737	0.302966645708077
MFN2	-0.239530799508529	0.184663964856412
MFSD1	0.0862542995571047	0.736605316587161
MFSD10	-0.286545387598366	0.260558739483532
MGAM	-0.686900971155596	0.193618032293263
MGAT1	-0.430529273062049	0.0860899234554049
MGAT2	-0.299894158308526	0.120327756209155
MGLL	0.102382902035743	0.803834186498991
MGME1	0.0314100490913614	0.856639276748042
MGST1	0.452639483872552	0.275222420608064
MGST2	0.131443810004761	0.621698797821337
MGST3	0.0295814202898548	0.885080819857426
MIA3	-0.287192673316758	0.106541168955729
MIC13	0.99346756021264	0.00451797795559777
MICU1	-0.31358894882527	0.17583343267732
MIER1	0.0792144786265521	0.51026637269434
MIF	-0.489322646451001	0.193146958120231
MINA	-0.210954006568741	0.343603167311359
MIOS	-0.118094264881014	0.440247980403823
MIPEP	-0.233918227294884	0.290052828661063
MIS12	-0.145127188518348	0.389148063460625
MKI67	0.249249066563056	0.143605994111076
MLEC	-0.400157347600768	0.0222982638712676
MLH1	0.300282817515278	0.339724169715933
MLLT1	-0.202100260826196	0.360464370990344
MLST8	-0.115047471079286	0.473045815431777
MLX	-0.398587958229964	0.137713880231608
MLYCD	-0.52293962665388	0.0841438340561128
MMAA	-0.0212805639350488	0.909396845086849
MMAB	-0.251287543111451	0.219435929903533
MMP8	0.053067996964451	0.936604256581045
MMP9	-0.0141899126817968	0.983951320031861
MMS19	-0.394249359199261	0.010545433529822
MMTAG2	-0.231475745415226	0.217225739376637
MNDA	-0.648684853486809	0.194609308229266
MOB1B	0.144561599870347	0.381536162060895
MOB3A	-0.774746726556325	0.0676642906056384
MOGS	-0.349163404884983	0.118000324189934
MON1B	0.149467238478445	0.405286681469304
MON2	-0.0955666762946077	0.601222985714639
MORC2	-0.469558891159791	0.150209225109623
MORC3	-0.0392847324068129	0.77396927415285
MORF4L2	-0.132021896761749	0.62457048702898
MOSPD2	-0.620990262373377	0.0117593796724265
MOV10	0.178487016771992	0.648534571103835
MPDU1	-0.153978006250012	0.690085506932883
MPG	0.321858456286567	0.232254974803217
MPHOSPH10	-0.311727353295426	0.119797881487179
MPHOSPH8	-0.120840071444412	0.627086609974355
MPI	-0.0731823084407814	0.702017708270545
MPO	-0.965298753623198	0.183000623633811
MPP1	0.613632752929842	0.0494522753896841
